Brand,Date,Expiry,Floor,Lease Start,Parent Group,Sales Category,Tcode,Unit,GLA,Sales
Chick'n Flavor,12/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,12/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,51836
Chick'n Flavor,2/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,2/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,1/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,1/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,7/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,7/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,6/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,6/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,3/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,3/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,5/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,5/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,11/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,11/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,35318
Chick'n Flavor,10/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,10/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,35821
Chick'n Flavor,9/1/2017,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
Chick'n Flavor,9/1/2018,9/30/2021,Second Floor,10/1/2018,Others,Food Court,t0118103,L2-127,66,0
CHOPSTICKS,4/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,81895
CHOPSTICKS,4/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,66057
CHOPSTICKS,8/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,81714
CHOPSTICKS,8/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,106887
CHOPSTICKS,12/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,102323
CHOPSTICKS,12/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,105002
CHOPSTICKS,2/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,72780
CHOPSTICKS,2/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,62537
CHOPSTICKS,1/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,90964
CHOPSTICKS,1/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,72027
CHOPSTICKS,7/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,99213
CHOPSTICKS,7/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,93321
CHOPSTICKS,6/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,62701
CHOPSTICKS,6/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,68218
CHOPSTICKS,3/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,72705
CHOPSTICKS,3/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,71049
CHOPSTICKS,5/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,62069
CHOPSTICKS,5/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,54117
CHOPSTICKS,11/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,72455
CHOPSTICKS,11/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,79660
CHOPSTICKS,10/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,66987
CHOPSTICKS,10/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,71005
CHOPSTICKS,9/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,77608
CHOPSTICKS,9/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000759,L2-128,97,88983
Hardee's,4/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,37995
Hardee's,4/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,33465
Hardee's,8/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,45414
Hardee's,8/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,37688
Hardee's,12/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,46975
Hardee's,12/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,42134
Hardee's,2/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,32887
Hardee's,2/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,30851
Hardee's,1/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,44888
Hardee's,1/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,38970
Hardee's,7/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,59903
Hardee's,7/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,37655
Hardee's,6/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,33129
Hardee's,6/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,30598
Hardee's,3/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,37430
Hardee's,3/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,35360
Hardee's,5/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,22662
Hardee's,5/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,39981
Hardee's,11/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,30116
Hardee's,11/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,28628
Hardee's,10/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,28459
Hardee's,10/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,28466
Hardee's,9/1/2017,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,33555
Hardee's,9/1/2018,5/15/2021,Second Floor,5/16/2016,Others,Food Court,t0066953,L2-007,60,27573
KABAB-JI,4/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,61735
KABAB-JI,4/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,48336
KABAB-JI,8/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,69063
KABAB-JI,8/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,66276
KABAB-JI,12/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,67467
KABAB-JI,12/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,65954
KABAB-JI,2/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,55533
KABAB-JI,2/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,42842
KABAB-JI,1/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,66040
KABAB-JI,1/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,52013
KABAB-JI,7/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,77926
KABAB-JI,7/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,65695
KABAB-JI,6/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,55353
KABAB-JI,6/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,55201
KABAB-JI,3/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,56201
KABAB-JI,3/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,49169
KABAB-JI,5/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,50568
KABAB-JI,5/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,40428
KABAB-JI,11/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,53445
KABAB-JI,11/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,48435
KABAB-JI,10/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,49229
KABAB-JI,10/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,42417
KABAB-JI,9/1/2017,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,52247
KABAB-JI,9/1/2018,4/3/2021,Second Floor,4/4/2018,Others,Food Court,t0000699,L2-131,55,51258
Malak Al Tawouk,4/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,49777
Malak Al Tawouk,4/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,52834
Malak Al Tawouk,8/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,56465
Malak Al Tawouk,8/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,85765
Malak Al Tawouk,12/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,95914
Malak Al Tawouk,12/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,108430
Malak Al Tawouk,2/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,42870
Malak Al Tawouk,2/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,54237
Malak Al Tawouk,1/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,56733
Malak Al Tawouk,1/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,69289
Malak Al Tawouk,7/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,61786
Malak Al Tawouk,7/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,85803
Malak Al Tawouk,6/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,39812
Malak Al Tawouk,6/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,70190
Malak Al Tawouk,3/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,46910
Malak Al Tawouk,3/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,58485
Malak Al Tawouk,5/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,32473
Malak Al Tawouk,5/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,61966
Malak Al Tawouk,11/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,56325
Malak Al Tawouk,11/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,72941
Malak Al Tawouk,10/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,54322
Malak Al Tawouk,10/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,62769
Malak Al Tawouk,9/1/2017,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,52550
Malak Al Tawouk,9/1/2018,,Second Floor,5/29/2020,Others,Food Court,t0021896,L2-009,63,73247
Steak & Cheese FACTORY,4/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,27670
Steak & Cheese FACTORY,4/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,2
Steak & Cheese FACTORY,8/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,29645
Steak & Cheese FACTORY,8/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,0
Steak & Cheese FACTORY,12/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,32717
Steak & Cheese FACTORY,12/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,0
Steak & Cheese FACTORY,2/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,25552
Steak & Cheese FACTORY,2/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,14596
Steak & Cheese FACTORY,1/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,30787
Steak & Cheese FACTORY,1/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,18872
Steak & Cheese FACTORY,7/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,33569
Steak & Cheese FACTORY,7/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,0
Steak & Cheese FACTORY,6/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,21559
Steak & Cheese FACTORY,6/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,0
Steak & Cheese FACTORY,3/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,21132
Steak & Cheese FACTORY,3/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,15895
Steak & Cheese FACTORY,5/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,20815
Steak & Cheese FACTORY,5/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,0
Steak & Cheese FACTORY,11/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,22726
Steak & Cheese FACTORY,11/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,0
Steak & Cheese FACTORY,10/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,20212
Steak & Cheese FACTORY,10/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,0
Steak & Cheese FACTORY,9/1/2017,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,24218
Steak & Cheese FACTORY,9/1/2018,4/3/2018,Second Floor,4/3/2018,Others,Food Court,t0000773,,63,0
Zaatar W Zeit,4/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,82074
Zaatar W Zeit,4/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,69543
Zaatar W Zeit,8/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,91249
Zaatar W Zeit,8/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,95770
Zaatar W Zeit,12/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,98418
Zaatar W Zeit,12/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,92084
Zaatar W Zeit,2/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,69614
Zaatar W Zeit,2/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,67794
Zaatar W Zeit,1/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,86274
Zaatar W Zeit,1/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,78266
Zaatar W Zeit,7/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,105058
Zaatar W Zeit,7/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,93814
Zaatar W Zeit,6/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,66168
Zaatar W Zeit,6/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,76442
Zaatar W Zeit,3/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,74048
Zaatar W Zeit,3/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,73047
Zaatar W Zeit,5/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,66464
Zaatar W Zeit,5/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,63537
Zaatar W Zeit,11/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,74103
Zaatar W Zeit,11/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,69051
Zaatar W Zeit,10/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,68407
Zaatar W Zeit,10/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,64903
Zaatar W Zeit,9/1/2017,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,77090
Zaatar W Zeit,9/1/2018,,Second Floor,4/4/2020,Others,Food Court,t0000731,L2-003,47,79361
Ana Ahwak by abdel wahab,4/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,114638
Ana Ahwak by abdel wahab,4/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,111716
Ana Ahwak by abdel wahab,8/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,128504
Ana Ahwak by abdel wahab,8/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,92696
Ana Ahwak by abdel wahab,12/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,136756
Ana Ahwak by abdel wahab,12/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,103631
Ana Ahwak by abdel wahab,2/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,125904
Ana Ahwak by abdel wahab,2/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,106743
Ana Ahwak by abdel wahab,1/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,141074
Ana Ahwak by abdel wahab,1/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,125617
Ana Ahwak by abdel wahab,7/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,133164
Ana Ahwak by abdel wahab,7/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,114022
Ana Ahwak by abdel wahab,6/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,113264
Ana Ahwak by abdel wahab,6/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,109785
Ana Ahwak by abdel wahab,3/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,143169
Ana Ahwak by abdel wahab,3/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,119608
Ana Ahwak by abdel wahab,5/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,146638
Ana Ahwak by abdel wahab,5/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,93068
Ana Ahwak by abdel wahab,11/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,118337
Ana Ahwak by abdel wahab,11/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,80890
Ana Ahwak by abdel wahab,10/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,111903
Ana Ahwak by abdel wahab,10/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,73910
Ana Ahwak by abdel wahab,9/1/2017,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,110797
Ana Ahwak by abdel wahab,9/1/2018,5/31/2021,Third Floor,6/1/2018,Others,Restaurants,t0000845,"L3-027, L3-027A, L3-027B ",565,76089
CREPAWAY,4/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,122469
CREPAWAY,4/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,102060
CREPAWAY,8/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,133215
CREPAWAY,8/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,293483
CREPAWAY,12/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,156298
CREPAWAY,12/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,320661
CREPAWAY,2/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,114800
CREPAWAY,2/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,103311
CREPAWAY,1/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,147149
CREPAWAY,1/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,124180
CREPAWAY,7/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,162121
CREPAWAY,7/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,314478
CREPAWAY,6/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,109922
CREPAWAY,6/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,237225
CREPAWAY,3/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,113668
CREPAWAY,3/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,115546
CREPAWAY,5/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,91173
CREPAWAY,5/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,88716
CREPAWAY,11/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,119380
CREPAWAY,11/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,206842
CREPAWAY,10/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,97360
CREPAWAY,10/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,188728
CREPAWAY,9/1/2017,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,109921
CREPAWAY,9/1/2018,,Third Floor,6/25/2019,Others,Restaurants,t0000827,"L3-081, L3-081A, L3-081B ",362,222207
Gigi,4/1/2017,5/31/2018,Third Floor,5/31/2018,Others,Restaurants,t0000781,,240,23092
Gigi,4/1/2018,5/31/2018,Third Floor,5/31/2018,Others,Restaurants,t0000781,,240,14532
Gigi,8/1/2017,5/31/2018,Third Floor,5/31/2018,Others,Restaurants,t0000781,,240,17477
Gigi,8/1/2018,5/31/2018,Third Floor,5/31/2018,Others,Restaurants,t0000781,,240,2
Gigi,12/1/2017,5/31/2018,Third Floor,5/31/2018,Others,Restaurants,t0000781,,240,19055
Gigi,12/1/2018,5/31/2018,Third Floor,5/31/2018,Others,Restaurants,t0000781,,240,0
Gigi,2/1/2017,5/31/2018,Third Floor,5/31/2018,Others,Restaurants,t0000781,,240,23192
Gigi,2/1/2018,5/31/2018,Third Floor,5/31/2018,Others,Restaurants,t0000781,,240,14287
